audio,multi_emotion
flagship_a_29667.wav,안타까움 괴로움 싫음 미워함 짜증남 분노 억울함
studio_a_06167.wav,두려움 불안 당황 놀람
drama_a_54912.wav,자신감 싫음 중립
drama_a_05999.wav,당황 싫음 짜증남 놀람
drama_a_47594.wav,행복 기쁨 즐거움 만족
flagship_a_14767.wav,불안 당황 놀람
flagship_a_15427.wav,당황 싫음 짜증남 분노 놀람
flagship_a_25902.wav,불안 당황 싫음 짜증남 분노
flagship_a_19762.wav,행복 기쁨 즐거움 만족
flagship_a_42801.wav,행복 기쁨 즐거움 만족
drama_a_35237.wav,슬픔 불안
flagship_a_14657.wav,싫음
studio_a_04374.wav,싫음 짜증남
drama_a_06893.wav,행복 기쁨
studio_a_07857.wav,싫음 미워함 짜증남 분노
flagship_a_19261.wav,싫음 짜증남
flagship_a_28191.wav,당황 놀람
drama_a_53331.wav,창피함 당황
drama_a_23923.wav,슬픔 안타까움 실망 괴로움 당황
drama_a_05316.wav,중립
flagship_a_08773.wav,당황 짜증남
drama_a_28272.wav,지루함 중립
drama_a_36276.wav,중립
flagship_a_32925.wav,싫음 짜증남 분노
drama_a_53097.wav,싫음 짜증남 분노
drama_a_54489.wav,중립
flagship_a_38173.wav,분노
drama_a_62048.wav,자신감
drama_a_04168.wav,슬픔 안타까움 실망 괴로움 싫음 분노 억울함
flagship_a_08120.wav,슬픔 실망 지루함
drama_a_50122.wav,슬픔 안타까움 괴로움
flagship_a_35211.wav,중립
flagship_a_32640.wav,싫음 짜증남 분노 억울함 놀람
drama_a_23663.wav,슬픔
drama_a_15267.wav,싫음 지루함 짜증남 분노 억울함
drama_a_11818.wav,행복 기쁨 자신감 만족
drama_a_45182.wav,미안함 안타까움
flagship_a_32531.wav,짜증남
flagship_a_00643.wav,싫음 짜증남 분노
studio_a_07100.wav,두려움 당황
drama_a_05303.wav,괴로움
flagship_a_36363.wav,싫음 미워함 짜증남
flagship_a_28088.wav,지루함
flagship_a_22017.wav,중립
drama_a_02582.wav,짜증남
flagship_a_05003.wav,싫음 짜증남
drama_a_32547.wav,싫음 짜증남
studio_a_04031.wav,중립
drama_a_62667.wav,슬픔 안타까움 괴로움 불안 싫음 미워함 짜증남 분노 억울함
drama_a_11277.wav,싫음 지루함 짜증남 무관심
flagship_a_06559.wav,싫음 짜증남
drama_a_28562.wav,슬픔
drama_a_07757.wav,만족
drama_a_24927.wav,슬픔 안타까움 실망 괴로움 싫음 미워함 짜증남 분노 억울함
flagship_a_10074.wav,싫음 미워함 짜증남
flagship_a_34883.wav,싫음 짜증남 분노
flagship_a_23458.wav,안타까움
flagship_a_31174.wav,싫음 짜증남 분노
flagship_a_09716.wav,중립
studio_a_04916.wav,중립
flagship_a_12505.wav,분노
flagship_a_37132.wav,싫음 미워함 짜증남
flagship_a_30769.wav,불안
studio_a_08715.wav,싫음 미워함 짜증남 분노
flagship_a_03686.wav,분노 억울함
drama_a_58647.wav,슬픔 안타까움 실망
flagship_a_18865.wav,즐거움 만족
drama_a_14222.wav,슬픔 괴로움
drama_a_30272.wav,싫음 짜증남
flagship_a_30752.wav,자신감
flagship_a_02832.wav,싫음 짜증남
drama_a_51651.wav,싫음 짜증남
drama_a_11976.wav,당황
studio_a_03311.wav,중립
flagship_a_13435.wav,행복 감동 고마움
flagship_a_31328.wav,기쁨
drama_a_40487.wav,싫음 짜증남
drama_a_14952.wav,기쁨 자신감 만족
drama_a_41417.wav,싫음 짜증남
drama_a_30482.wav,안타까움
flagship_a_11065.wav,놀람
flagship_a_34276.wav,중립
drama_a_55337.wav,행복 기쁨 자신감 만족
drama_a_25902.wav,슬픔 싫음
studio_a_06124.wav,중립
flagship_a_12025.wav,자신감 만족
flagship_a_17030.wav,실망 후회 싫음 미워함 짜증남 분노 억울함
flagship_a_30382.wav,슬픔 안타까움 괴로움 싫음
drama_a_17978.wav,지루함
studio_a_08756.wav,중립
drama_a_60637.wav,중립
studio_a_07975.wav,그리움 슬픔 안타까움
flagship_a_03093.wav,싫음 짜증남 중립
drama_a_36792.wav,싫음 짜증남
flagship_a_21738.wav,지루함
drama_a_62509.wav,불안
flagship_a_33127.wav,중립
studio_a_06281.wav,중립
drama_a_41343.wav,두려움 불안 당황 놀람
studio_a_08107.wav,싫음 짜증남 분노
flagship_a_08454.wav,두려움
flagship_a_32812.wav,싫음 짜증남 분노
drama_a_22232.wav,슬픔 외로움
studio_a_07106.wav,중립
flagship_a_08186.wav,행복 만족
flagship_a_03554.wav,기쁨
studio_a_08471.wav,중립
drama_a_24308.wav,분노
flagship_a_21968.wav,안타까움 실망 싫음 미워함
studio_a_06380.wav,싫음 짜증남
flagship_a_02755.wav,싫음 짜증남 분노
drama_a_20252.wav,행복 기쁨 만족
studio_a_09997.wav,행복 만족
drama_a_11942.wav,행복 사랑
drama_a_51722.wav,분노
drama_a_47329.wav,행복 만족 슬픔 괴로움
drama_a_19894.wav,싫음 짜증남 분노
drama_a_37180.wav,싫음 짜증남 분노
flagship_a_38589.wav,행복 만족
drama_a_12409.wav,불안 당황
drama_a_27289.wav,미안함
drama_a_38539.wav,불안 당황
flagship_a_11076.wav,두려움 불안 당황 싫음 미워함 분노 억울함
drama_a_15171.wav,행복 즐거움 홀가분함 만족
flagship_a_16870.wav,싫음 미워함 짜증남
studio_a_07933.wav,실망 싫음 짜증남 분노
drama_a_09824.wav,행복 기쁨 즐거움 만족
drama_a_00323.wav,기쁨
flagship_a_22539.wav,싫음 짜증남
flagship_a_16417.wav,행복 기쁨 즐거움 만족
drama_a_22599.wav,두려움 불안
drama_a_30414.wav,중립
drama_a_45824.wav,당황 싫음 짜증남 놀람
drama_a_28018.wav,슬픔 안타까움 후회
flagship_a_18652.wav,싫음 짜증남
drama_a_06023.wav,기쁨
drama_a_23443.wav,행복 기쁨 홀가분함 만족
studio_a_00806.wav,중립
studio_a_03919.wav,행복 기쁨 즐거움
studio_a_04054.wav,즐거움
drama_a_03629.wav,싫음 짜증남
drama_a_62213.wav,두려움
flagship_a_33829.wav,싫음
drama_a_00661.wav,놀람
drama_a_57539.wav,행복 만족 당황 놀람
drama_a_43718.wav,자신감
flagship_a_26534.wav,중립
flagship_a_17964.wav,중립
flagship_a_40566.wav,싫음 짜증남
drama_a_52711.wav,분노
drama_a_27091.wav,중립
flagship_a_30374.wav,당황 싫음 짜증남 놀람
studio_a_07787.wav,행복 기쁨 즐거움 만족
drama_a_27569.wav,당황 놀람
drama_a_14204.wav,싫음 짜증남 분노
drama_a_49154.wav,당황 놀람
studio_a_09857.wav,싫음 짜증남 분노
drama_a_23056.wav,안타까움
drama_a_58141.wav,중립
drama_a_08866.wav,중립
drama_a_59806.wav,놀람
drama_a_02968.wav,당황 싫음 미워함 짜증남
studio_a_09709.wav,놀람
studio_a_03781.wav,행복 기쁨 자신감 고마움 즐거움 만족
flagship_a_21701.wav,즐거움
flagship_a_12939.wav,중립
flagship_a_15804.wav,중립
flagship_a_36951.wav,중립
drama_a_09691.wav,중립
flagship_a_03075.wav,중립
drama_a_20818.wav,슬픔 미안함 안타까움 실망 후회 두려움 불안 싫음
drama_a_22696.wav,중립
drama_a_31198.wav,행복 기쁨 고마움 만족
flagship_a_15969.wav,중립
flagship_a_21335.wav,감동 고마움 설렘
drama_a_39031.wav,슬픔
drama_a_25726.wav,중립
drama_a_64276.wav,중립
drama_a_09801.wav,싫음 짜증남
flagship_a_03292.wav,불안 당황
drama_a_18511.wav,즐거움
drama_a_48076.wav,중립
drama_a_34441.wav,중립
drama_a_49243.wav,기쁨 즐거움 만족 안타까움 괴로움 당황 싫음 짜증남
drama_a_29608.wav,행복 기쁨 자신감 즐거움 홀가분함 만족
flagship_a_05224.wav,슬픔 안타까움 싫음 미워함
drama_a_64363.wav,기쁨 만족 당황
studio_a_04606.wav,싫음 미워함 짜증남 분노 억울함
drama_a_57921.wav,당황 싫음 짜증남 놀람
flagship_a_14429.wav,짜증남 분노
drama_a_58506.wav,중립
flagship_a_29158.wav,안타까움 괴로움 싫음 짜증남 억울함
flagship_a_01609.wav,싫음 짜증남
drama_a_25734.wav,슬픔
flagship_a_04137.wav,중립
studio_a_00849.wav,싫음 짜증남 억울함
drama_a_12126.wav,싫음 짜증남 분노
drama_a_07071.wav,당황 놀람
drama_a_63696.wav,슬픔
drama_a_11754.wav,중립
studio_a_08113.wav,중립
studio_a_02559.wav,행복 기쁨 즐거움
drama_a_43240.wav,안타까움 실망 불안 싫음 미워함 짜증남
flagship_a_15003.wav,안타까움 미워함 짜증남 분노
flagship_a_43682.wav,행복 기쁨 사랑 설렘 만족
drama_a_16780.wav,행복 사랑 즐거움 만족
studio_a_10138.wav,중립
drama_a_33051.wav,싫음
flagship_a_35905.wav,안타까움 실망
flagship_a_00266.wav,즐거움 만족
flagship_a_15239.wav,슬픔 싫음
drama_a_34911.wav,중립
drama_a_27756.wav,짜증남
flagship_a_12734.wav,미안함 후회
flagship_a_20129.wav,행복 만족
drama_a_26481.wav,싫음 짜증남
drama_a_27083.wav,분노
flagship_a_14925.wav,안타까움 괴로움 싫음 짜증남 분노
drama_a_44422.wav,싫음 짜증남 분노
drama_a_41167.wav,슬픔 괴로움 싫음 짜증남 바람
studio_a_08739.wav,슬픔 괴로움 싫음
flagship_a_40559.wav,싫음 짜증남
flagship_a_06557.wav,사랑 황홀함 자신감 즐거움
drama_a_12427.wav,안타까움 실망 짜증남
drama_a_08691.wav,슬픔 안타까움
flagship_a_24376.wav,싫음 짜증남 분노
drama_a_52924.wav,슬픔 괴로움
flagship_a_10707.wav,중립
drama_a_35434.wav,짜증남
drama_a_32569.wav,싫음 짜증남 분노
studio_a_03457.wav,행복 만족
drama_a_60229.wav,불안 당황
drama_a_18591.wav,놀람
flagship_a_24755.wav,행복 홀가분함 만족
flagship_a_24677.wav,행복 만족
drama_a_11464.wav,짜증남
flagship_a_19212.wav,괴로움 짜증남
studio_a_02287.wav,불안 당황
flagship_a_27332.wav,짜증남
drama_a_21469.wav,싫음 짜증남 분노
drama_a_46819.wav,홀가분함 만족
drama_a_36169.wav,즐거움 만족
flagship_a_14712.wav,당황 놀람
flagship_a_14202.wav,짜증남
studio_a_02437.wav,중립
drama_a_61249.wav,설렘
flagship_a_16695.wav,행복 고마움 홀가분함 만족
drama_a_43582.wav,실망 싫음 짜증남 분노
drama_a_41827.wav,안타까움 괴로움
studio_a_01630.wav,실망 싫음 짜증남 분노
flagship_a_05369.wav,싫음 짜증남
drama_a_11860.wav,사랑 불안
drama_a_43372.wav,안타까움 실망 괴로움 싫음
drama_a_07480.wav,실망 싫음 짜증남 분노
studio_a_07855.wav,싫음 짜증남 분노
drama_a_42232.wav,중립
drama_a_00562.wav,슬픔 안타까움
studio_a_03745.wav,싫음 짜증남 분노
drama_a_12280.wav,행복 사랑 자신감 만족
studio_a_00280.wav,행복
drama_a_37924.wav,행복 만족
flagship_a_27813.wav,싫음 짜증남 분노
flagship_a_05876.wav,행복 만족
flagship_a_35453.wav,싫음 짜증남 분노
drama_a_41089.wav,싫음 짜증남 분노
drama_a_51739.wav,불안 당황
drama_a_00758.wav,당황
drama_a_30293.wav,슬픔
flagship_a_06617.wav,싫음 미워함 짜증남 억울함
drama_a_41800.wav,두려움 불안 당황 억울함 놀람
drama_a_12025.wav,기쁨 사랑 황홀함 즐거움 설렘
flagship_a_37200.wav,안타까움 싫음 짜증남
flagship_a_13359.wav,중립
drama_a_47483.wav,분노
drama_a_42376.wav,분노
studio_a_05139.wav,싫음 짜증남
drama_a_27023.wav,불안 당황
flagship_a_42973.wav,싫음
studio_a_06236.wav,억울함
studio_a_09281.wav,싫음 짜증남
flagship_a_20131.wav,슬픔
drama_a_11168.wav,중립
flagship_a_22006.wav,싫음
flagship_a_08219.wav,싫음 짜증남
flagship_a_34677.wav,불안
drama_a_06668.wav,슬픔
flagship_a_33206.wav,중립
drama_a_61448.wav,슬픔
drama_a_57818.wav,분노
studio_a_06184.wav,즐거움
drama_a_18586.wav,괴로움
drama_a_53386.wav,기쁨 즐거움
drama_a_63121.wav,즐거움
studio_a_03754.wav,싫음
drama_a_27301.wav,중립
flagship_a_37556.wav,싫음 짜증남
flagship_a_05833.wav,싫음 짜증남
drama_a_52596.wav,슬픔 불안 분노
drama_a_01986.wav,창피함 짜증남
drama_a_56461.wav,중립
drama_a_63451.wav,즐거움
drama_a_44506.wav,중립
drama_a_37711.wav,즐거움
studio_a_05239.wav,싫음
drama_a_50317.wav,싫음
drama_a_44851.wav,중립
drama_a_43891.wav,중립
drama_a_25837.wav,슬픔 안타까움
studio_a_03850.wav,중립
drama_a_01846.wav,중립
drama_a_19252.wav,안타까움 괴로움 싫음
drama_a_43327.wav,행복 기쁨 설렘 만족
flagship_a_39644.wav,중립
flagship_a_42443.wav,즐거움
flagship_a_35435.wav,싫음
drama_a_17001.wav,슬픔
drama_a_14406.wav,중립
drama_a_00355.wav,두려움 당황 싫음 놀람
drama_a_40810.wav,두려움 당황 놀람
drama_a_25056.wav,그리움
flagship_a_32398.wav,안타까움 싫음 미워함 짜증남
flagship_a_41803.wav,당황 짜증남 놀람
flagship_a_15374.wav,즐거움 놀람
drama_a_31345.wav,싫음 짜증남
drama_a_25117.wav,안타까움 실망 짜증남
drama_a_29324.wav,행복 기쁨 즐거움 만족
drama_a_64267.wav,중립
flagship_a_09096.wav,싫음 짜증남
drama_a_43319.wav,당황 싫음 놀람
flagship_a_05090.wav,싫음 짜증남 분노
flagship_a_20692.wav,당황 놀람
drama_a_08384.wav,싫음 짜증남
drama_a_20249.wav,싫음 짜증남
drama_a_36824.wav,행복 기쁨 즐거움 만족
flagship_a_16702.wav,싫음 짜증남
flagship_a_04477.wav,슬픔
drama_a_24451.wav,중립
drama_a_23446.wav,중립
drama_a_26386.wav,중립
drama_a_29596.wav,중립
flagship_a_29032.wav,짜증남
drama_a_50545.wav,괴로움 두려움 싫음 짜증남
drama_a_30104.wav,싫음 짜증남
flagship_a_26532.wav,행복 기쁨 즐거움 만족
drama_a_60479.wav,당황 싫음 짜증남 놀람
flagship_a_07412.wav,슬픔 외로움
drama_a_45599.wav,싫음 짜증남
drama_a_53140.wav,두려움 당황 싫음 짜증남 분노
flagship_a_37024.wav,중립
drama_a_02122.wav,중립
flagship_a_26247.wav,당황 놀람
drama_a_58207.wav,중립
drama_a_01360.wav,슬픔 외로움 괴로움 두려움 불안
flagship_a_04370.wav,싫음 짜증남 분노
drama_a_44662.wav,불안 당황 싫음 짜증남 분노
flagship_a_23230.wav,행복 기쁨 만족
flagship_a_34398.wav,싫음 짜증남
flagship_a_20617.wav,당황 놀람
flagship_a_34158.wav,싫음 짜증남 분노
drama_a_46034.wav,싫음 짜증남 분노
flagship_a_28964.wav,당황 놀람
drama_a_02605.wav,미안함 안타까움 두려움 불안
flagship_a_18697.wav,싫음 짜증남 분노
drama_a_02669.wav,짜증남 분노
studio_a_01783.wav,중립
flagship_a_14253.wav,싫음 짜증남 분노
flagship_a_19522.wav,싫음 짜증남 분노
drama_a_16229.wav,당황 놀람
drama_a_30569.wav,당황 놀람
flagship_a_36033.wav,싫음 짜증남
drama_a_52726.wav,싫음
flagship_a_05582.wav,슬픔 안타까움 외로움 바람
studio_a_08057.wav,싫음 짜증남 분노
drama_a_27520.wav,싫음 미워함 분노
drama_a_21715.wav,싫음 짜증남
flagship_a_08762.wav,싫음 미워함 짜증남
flagship_a_10578.wav,두려움 불안 당황
studio_a_00598.wav,중립
flagship_a_17583.wav,싫음 미워함 짜증남
drama_a_06066.wav,슬픔 짜증남 분노
drama_a_22581.wav,싫음 짜증남
flagship_a_29526.wav,중립
flagship_a_35185.wav,설렘
drama_a_25881.wav,당황
flagship_a_24183.wav,안타까움 싫음 짜증남
drama_a_36111.wav,불안 당황
drama_a_14271.wav,중립
flagship_a_29149.wav,당황 놀람
flagship_a_38004.wav,불안 당황
drama_a_27169.wav,불안 짜증남
flagship_a_38965.wav,짜증남
drama_a_58450.wav,슬픔 괴로움 불안 당황 놀람
flagship_a_44012.wav,슬픔 싫음 짜증남 억울함
drama_a_52600.wav,슬픔 미안함 괴로움 억울함
drama_a_21865.wav,두려움 불안 당황
drama_a_58585.wav,기쁨 황홀함 자신감 설렘 만족
flagship_a_22627.wav,행복 기쁨 황홀함 감동 즐거움 설렘 만족
drama_a_28543.wav,사랑 설렘 슬픔 싫음
drama_a_63211.wav,슬픔
drama_a_20143.wav,싫음 미워함 짜증남
drama_a_33253.wav,슬픔 안타까움 싫음
flagship_a_13371.wav,두려움 당황
drama_a_37828.wav,싫음 짜증남
flagship_a_37806.wav,놀람
drama_a_63141.wav,싫음
drama_a_06906.wav,싫음
drama_a_24783.wav,행복 기쁨 즐거움 홀가분함 만족
flagship_a_42370.wav,두려움 불안 싫음 짜증남
drama_a_09348.wav,슬픔 안타까움 싫음 짜증남
flagship_a_25801.wav,중립
drama_a_05536.wav,무관심
drama_a_25516.wav,중립
flagship_a_24881.wav,당황 억울함 놀람
drama_a_28941.wav,슬픔 안타까움
drama_a_19783.wav,당황 싫음
drama_a_50788.wav,슬픔 싫음
drama_a_35386.wav,놀람
drama_a_47243.wav,슬픔
flagship_a_07204.wav,안타까움 실망 싫음 짜증남 분노
studio_a_05056.wav,싫음 짜증남
flagship_a_08765.wav,당황
flagship_a_04309.wav,두려움 불안 당황 싫음
flagship_a_08345.wav,슬픔 안타까움
studio_a_07756.wav,슬픔 미안함 안타까움 실망 부러움 후회
flagship_a_16936.wav,기쁨
drama_a_44783.wav,싫음
flagship_a_29278.wav,슬픔 안타까움 실망 괴로움 싫음 짜증남
flagship_a_25346.wav,두려움 불안 당황
flagship_a_11259.wav,즐거움
studio_a_09616.wav,슬픔
drama_a_43573.wav,슬픔 괴로움 두려움 불안
drama_a_36343.wav,기쁨 만족
flagship_a_10921.wav,기쁨
drama_a_11333.wav,놀람
studio_a_08836.wav,싫음 짜증남 분노
drama_a_18338.wav,짜증남 분노
drama_a_06293.wav,중립
flagship_a_13171.wav,싫음
drama_a_20721.wav,즐거움
flagship_a_19876.wav,싫음
flagship_a_20191.wav,기쁨
drama_a_19386.wav,중립
flagship_a_39537.wav,당황 억울함 놀람
drama_a_03203.wav,슬픔
drama_a_58656.wav,놀람
flagship_a_14956.wav,분노
flagship_a_25521.wav,지루함
flagship_a_21097.wav,지루함 무관심
flagship_a_26492.wav,당황 놀람
drama_a_48694.wav,중립
drama_a_59196.wav,자신감 중립
flagship_a_40348.wav,불안 당황 놀람
flagship_a_09239.wav,행복 고마움 만족
flagship_a_03522.wav,자신감 싫음
flagship_a_28234.wav,짜증남 분노
studio_a_05034.wav,당황
drama_a_55670.wav,즐거움 만족
flagship_a_07478.wav,슬픔
drama_a_58703.wav,짜증남
flagship_a_27176.wav,중립
drama_a_39548.wav,슬픔
drama_a_06968.wav,중립
drama_a_49768.wav,슬픔 안타까움 실망 괴로움 두려움 불안 억울함
flagship_a_29923.wav,슬픔 미안함 안타까움 실망 후회
flagship_a_41510.wav,슬픔 안타까움 실망 두려움 불안 당황 싫음
drama_a_54298.wav,행복 기쁨 즐거움 설렘 만족
drama_a_35788.wav,당황 싫음 짜증남 놀람
flagship_a_02518.wav,중립
drama_a_02221.wav,중립
drama_a_39001.wav,분노
drama_a_39068.wav,짜증남
drama_a_26317.wav,안타까움 괴로움
drama_a_61733.wav,중립
drama_a_32131.wav,분노
drama_a_15276.wav,슬픔
flagship_a_12459.wav,짜증남
flagship_a_13396.wav,분노
drama_a_14551.wav,중립
drama_a_52561.wav,중립
drama_a_16687.wav,중립
flagship_a_32611.wav,두려움 당황 싫음 놀람
drama_a_26783.wav,슬픔 괴로움
flagship_a_26586.wav,분노
drama_a_58021.wav,중립
drama_a_10846.wav,중립
flagship_a_17514.wav,중립
drama_a_43321.wav,중립
flagship_a_29131.wav,중립
flagship_a_02227.wav,중립
drama_a_48196.wav,중립
flagship_a_42863.wav,행복 기쁨 사랑
flagship_a_07963.wav,불안 당황
drama_a_10945.wav,슬픔 괴로움 억울함
studio_a_03808.wav,중립
drama_a_16120.wav,행복 기쁨 황홀함 즐거움 만족
flagship_a_01741.wav,두려움 불안 싫음
drama_a_06865.wav,미안함 두려움 불안
studio_a_04183.wav,중립
flagship_a_08505.wav,지루함
studio_a_05051.wav,중립
drama_a_43178.wav,불안
flagship_a_43604.wav,싫음 짜증남
flagship_a_23193.wav,싫음 짜증남
flagship_a_06944.wav,중립
studio_a_02848.wav,중립
drama_a_02871.wav,싫음 미워함 짜증남
